tweet,label
"['ass', 'like', 'week', 'tweet', 'bitch', 'scream', 'look', 'day', 'pansy']",1
"['year', 'shit', 'ago', 'say', 'hoe', 'wilson']",1
"['fuck', 'right', 'emoji', 'wink', 'pussy']",1
"['niggaz', 'publix', 'winn', 'dixie', 'real', 'pussy']",1
"['ctfu', 'time', 'walk', 'hoe', 'winter']",1
"['feeling', 'winter', 'weather', 'gon', 'niggah']",1
"['wintertime', 'wit', 'niccas', 'bout', 'turn', 'grind', 'spend', 'money']",1
"['come', 'titz', 'rebellious', 'bitch', 'lazy', 'stop', 'indy', 'miss', 'wish', 'little']",1
"['see', 'good', 'coulda', 'say', 'tonight', 'fag', 'wish']",1
"['bond', 'like', 'get', 'hoe', 'james', 'wish']",1
"['bless', 'ass', 'pocket', 'start', 'dig', 'bitch', 'let', 'lazy', 'grind', 'breath', 'amp', 'god', 'wish', 'body']",1
"['wish', 'bad', 'bitch', 'tonight']",1
"['squinty', 'shit', 'teach', 'think', 'chihuahuas', 'hilarious', 'eye', 'tracee', 'wish']",1
"['mullet', 'pussy']",1
"['view', 'bird', 'ill', 'lonely', 'share']",0
"['good', 'bitch']",1
"['yesss', 'ladykimora', 'bitch', 'riri22barbie', 'partner', 'look', 'steal', 'hah', 'crime', 'vegasqueen']",1
"['babymama', 'drama', 'hoe']",1
"['view', 'lonely', 'share', 'bird']",0
"['bitch', 'amp']",1
"['ass', 'twatche', 'bitch']",1
"['chirps', 'moon', 'grow', 'sun', 'grass', 'world', 'bird', 'glow', 'flow', 'turn', 'die', 'river', 'burn', 'serge']",0
"['job', 'good', 'hard', 'go', 'hoe', 'pick', 'woman']",1
"['start', 'rapper', 'khalifa', 'forget', 'wiz', 'trend', 'era', 'influential', 'nigguh']",1
"['strong', 'nigga', 'bitch', 'help', 'wiz', 'lose', 'weed', 'world']",1
"['bitch', 'okkkk', 'yeahhhhhhh', 'wiz', 'need']",1
"['shebelongstotheworld', 'wife', 'hoe', 'think', 'house', 'turn', 'wiz', 'shedontbelongtoyou']",1
"['wizard', 'turn', 'hoe', 'break']",1
"['cold', 'wake', 'flat', 'bitch', 'stomach', 'thenna']",1
"['peezy', 'bless', 'pro', 'pocket', 'wake', 'tonight', 'dis', 'hoe', 'morning', 'xtra', 'fill', 'slide', 'double']",1
"['feel', 'like', 'shit', 'wake', 'time', 'go', 'bitch', 'act', 'stop', 'weak', 'bruh', 'focus']",1
"['fuck', 'like', 'wake', 'hoe', 'skank', 'thee', 'morning', 'cheese', 'donate']",1
"['ass', 'fuck', 'like', 'bust', 'shit', 'niggas', 'boy', 'immature', 'hoe', 'lil', 'yeah', 'woman', 'cuz', 'treat']",1
"['mumbo', 'ignore', 'jumbo', 'talk', 'stare', 'face', 'woman', 'problem', 'retard', 'man']",1
"['apparently', 'hoe', 'life', 'live', 'call', 'woman']",1
"['fuck', 'wonder', 'friend', 'hoe', 'smh', 'penis', 'silly', 'woman', 'brag', 'stay', 'man']",1
"['buy', 'use', 'monetary', 'niggas', 'shit', 'time', 'bitch', 'wanna', 'turn', 'sneaker', 'woman', 'purpose', 'gain']",1
"['mad', 'gram', 'thot', 'good', 'nigga', 'bitch', 'pic', 'talk', 'die', 'woman', 'type', 'want', 'holiday', 'man']",1
"['ugly', 'feminist', 'bitch', 'find', 'woman', 'man']",1
"['bird', 'diss', 'catch', 'sneak']",0
"['step', 'hoe', 'dad', 'lol']",1
"['complete', 'sixth', 'fourth', 'series', 'season', 'sweep', 'woot', 'home', 'yankees']",0
"['word', 'lady', 'beer', 'snacks', 'cont', 'pussy']",1
"['word', 'way', 'box', 'divorce', 'go', 'bitch', 'handcuff', 'marry', 'ray', 'rice', 'outta']",1
"['word', 'bird']",0
"['word', 'good', 'bitch', 'doe', 'morning', 'celebration']",1
"['word', 'shit', 'enter', 'bitch', 'dms', 'bruh', 'amp', 'crush', 'twitt', 'man']",1
"['word', 'niggaz', 'bad', 'sweat', 'chick', 'bitch', 'single', 'better', 'confuse', 'man']",1
"['fuck', 'nigga', 'bitch', 'friday', 'saturday', 'epic', 'work', 'tomorrow']",1
"['shit', 'enervate', 'bitch', 'work', 'have']",1
"['work', 'bitch', 'right']",1
"['work', 'hoe']",1
"['work', 'bitch', 'right']",1
"['work', 'fml', 'saturday', 'bird']",0
"['netflix', 'bitch', 'war', 'yasssss', 'world']",1
"['faggot', 'world', 'big', 'lol']",1
"['wit', 'bad', 'shit', 'ultimate', 'ketchup', 'mix', 'condiment', 'mayo', 'trash', 'gawd']",1
"['interested', 'eggplant', 'twerk']",0
"['smoke', 'drink', 'nigguh', 'weed']",1
"['gorilla', 'choose', 'monkey', 'hairy']",0
"['gang', 'like', 'handle', 'backup', 'retard']",1
"['wow', 'bitch', 'stupid']",1
"['go', 'punch', 'swear', 'wow', 'cunt']",1
"['ass', 'say', 'hahahahahaha', 'barcelona', 'bradley', 'fucken', 'niggah', 'coach', 'play', 'suck', 'wow']",1
"['like', 'cuzin', 'trippin', 'niggah', 'lil', 'snupe', 'wow']",1
"['fag', 'wow', 'rack', 'dad']",1
"['wow', 'want', 'redskin']",0
"['charlie', 'strong', 'upwards', 'house', 'clean', 'wow', 'release']",0
"['word', 'use', 'ban', 'bad', 'maybe', 'found', 'quote', 'racist', 'father', 'whigger', 'nation', 'wow', 'tea', 'party']",1
"['pagenaud', 'come', 'maybe', 'marco', 'screw', 'yellow', 'wow']",0
"['titty', 'bitch', 'big', 'stop', 'slander', 'today', 'bullshit', 'wow']",1
"['holy', 'crap', 'wowwww', 'bitch', 'ratchet']",1
"['bad', 'get', 'absolute', 'freshman', 'write', 'life', 'love', 'week', 'english', 'paper', 'take', 'retard']",1
"['like', 'bitch', 'hoe', 'know', 'simple', 'wtf', 'look', 'lie']",1
"['family', 'ugly', 'ass', 'bgc', 'watch', 'hoe', 'shame', 'hat', 'ghetto', 'wtf']",1
"['bitch', 'wtf']",1
"['pot', 'half', 'bitch', 'guarantee', 'smoke', 'smh', 'stupid', 'wtf', 'cut', 'real', 'kid', 'smoking']",1
"['fact', 'wtf', 'hoe']",1
"['shit', 'ape', 'night', 'go', 'know', 'wtf', 'amp', 'day']",1
"['newtwitter', 'pussy', 'imback', 'wussup']",1
"['bitch', 'wut']",1
"['xavier', 'lookin', 'hoe']",1
"['rick', 'good', 'hoe', 'fam', 'season', 'weak', 'look']",1
"['team', 'vivamexico', 'bitch', 'win', 'mexico', 'acab']",1
"['bitch', 'doe']",1
"['wouldn', 'say', 'eat', 'pussy']",1
"['bitch', 'mfs', 'believe', 'better', 'karma', 'real']",1
['hoe'],1
"['cold', 'chase', 'hoe', 'cool']",1
"['bitch', 'stop', 'hype', 'poo', 'give']",1
"['house', 'trippin', 'bitch', 'let']",1
"['fake', 'bitch']",1
"['fuck', 'come', 'shit', 'dumb', 'bitch', 'fleek']",1
"['madness', 'stop', 'bitch', 'better']",1
"['sando', 'need', 'bitch']",1
"['bitch', 'wanna', 'different', 'basic']",1
"['fuck', 'blame', 'grow', 'good', 'reaction', 'bitch', 'dude', 'real', 'bullshit', 'want']",1
"['like', 'skylar', 'diggin', 'look', 'tranny']",1
"['bad', 'nerd', 'like', 'bitch', 'look', 'call', 'rocky', 'balboa']",1
"['way', 'aye', 'go', 'bitch', 'diiiccckkk', 'farther', 'imma', 'fun', 'suck', 'want']",1
"['fuck', 'dumb', 'bitch']",1
"['niggas', 'bitch', 'raise', 'smh', 'entertain', 'woman', 'hit']",1
"['beatin', 'hoe', 'basic', 'case', 'parent', 'lawyere', 'racist', 'folk']",1
"['believe', 'hoe']",1
"['break', 'flex', 'hoe', 'steal', 'mall']",1
"['valentine', 'jesus', 'need', 'hoe']",1
"['everyday', 'love', 'hoe']",1
"['nasty', 'hoe', 'let', 'eat', 'smh', 'hit', 'body']",1
"['cause', 'mad', 'nigga', 'hoe', 'cha', 'want']",1
"['ugh', 'hoe']",1
"['funny', 'bitch', 'sister', 'lmaoo', 'know', 'thankful']",1
"['ass', 'advice', 'relationship', 'bitch', 'lonely', 'lot', 'sure']",1
"['infection', 'treatment', 'difference', 'watch', 'pie', 'bitch', 'know', 'yeast', 'amp', 'monistat', 'day', 'cream', 'need', 'have', 'man']",1
"['shit', 'good', 'bitch', 'fuckas', 'love', 'party', 'july', 'motha', 'foam']",1
"['niggas', 'thang', 'bout', 'hoe', 'talk', 'nothing']",1
"['ass', 'niqqa', 'move', 'amp', 'need', 'pussy']",1
"['weave', 'traffic', 'life', 'county', 'amp', 'travel', 'risk', 'pussy']",1
"['touch', 'see', 'mad', 'boy', 'dad', 'let', 'chunky', 'lmao', 'bruh', 'little']",0
"['glizzy', 'sleep', 'shy', 'young', 'jefe']",0
"['suck', 'flappy', 'bird']",0
"['nigger', 'daughter', 'think']",1
"['use', 'sell', 'try', 'know', 'corner', 'lord', 'pussy']",1
"['everytime', 'tweet', 'bitch', 'shit']",1
"['summer', 'wake', 'time', 'turn', 'pussy']",1
"['attention', 'fake', 'hoe', 'weird']",1
"['buy', 'caramel', 'apple', 'flavor', 'new', 'oreos', 'yes']",0
"['buy', 'actually', 'niggas', 'catch', 'stripper', 'bitch', 'tyga', 'rich', 'ymcmb', 'child']",1
"['wit', 'come', 'bitch']",1
"['bad', 'get', 'nigga', 'bitch', 'taste']",1
"['social', 'profile', 'network', 'bitch', 'basic', 'trippin']",1
"['choosin', 'bitch']",1
"['crib', 'get', 'dirty', 'bitch', 'uoeno', 'pistol']",1
"['hear', 'good', 'bitch', 'pussy']",1
"['bitch', 'wnna', 'ride']",1
"['fuck', 'dumb', 'bitch', 'felon']",1
"['start', 'snitch', 'get', 'tweet', 'nigga', 'bitch', 'kno', 'tweetin', 'lil', 'account']",1
"['like', 'throw', 'hit', 'free', 'beat', 'nicca']",1
"['like', 'throw', 'hit', 'free', 'beat', 'nicca']",1
"['ass', 'bitch', 'witchuuuu', 'light', 'stupid', 'fuccin']",1
"['studio', 'come', 'shawty', 'throw', 'nigga', 'amp', 'real', 'need', 'pussy']",1
"['color', 'tornado', 'note', 'live', ""ya'll"", 'folk']",0
"['yaaaaaas', 'bitch']",1
"['yaaaaaas', 'bitch', 'yaaaas']",1
"['important', 'news', 'bitch', 'yaaaasss']",1
"['like', 'cause', 'friend', 'basically', 'bitch', 'girl', 'work', 'yaaaassss', 'sad']",1
"['like', 'explain', 'get', 'girl', 'hoe', 'yaaasss', 'talk']",1
"['bitch', 'yahhhhhh', 'yahhhh']",1
"['screen', 'shit', 'story', 'jus', 'fag', 'shootin', 'yal']",1
"['fuck', 'ass', 'sing', 'get', 'niggah', 'love', 'soft', 'song', 'thinkin', 'lemme']",1
"['ass', 'like', 'lmfao', 'bitch', 'eat']",1
"['ctfu', 'fuck', 'hair', 'muslim', 'bitch', 'stop', 'young']",1
"['year', 'girlfriend', 'bitch', 'sidechicc', 'halloween']",1
"['ass', 'hoe', 'east', 'african', 'black']",1
"['order', 'rte', 'shit', 'whataburg', 'dumb', 'bitch', 'eat', 'gon', 'stop', 'chicken', 'cuz']",1
"['like', 'dress', 'till', 'hoe', 'wait', 'halloween']",1
"['mad', 'nigga', 'bitch', 'cuz', 'want']",1
"['well', 'gossip', 'telephone', 'get', 'hoe', 'play']",1
"['shit', 'wrong', 'hoe', 'smh', 'play']",1
"['wrist', 'skip', 'know', 'lol', 'bayless', 'slit', 'romo']",0
"['fuck', 'say', 'hoe', 'let', 'strap']",1
"['blunt', 'bitch', 'live', 'weed', 'money']",1
"['freedom', 'get', 'dolo', 'single', 'bitch', 'worry', 'life', 'fuckin', 'amp', 'risk', 'woman', 'man']",1
"['ass', 'bitch', 'big', 'chojis', 'kid', 'black']",1
"['trustin', 'hoe', 'gullible']",1
"['ugly', 'get', 'bitch', 'dick', 'yandy', 'pay', 'sorry']",1
"['homeruns', 'yankee', 'tingly']",0
"['tent', 'bad', 'like', 'circus', 'good', 'road', 'trap', 'yankee', 'unis', 'one', 'pinstripes', 'look', 'mlb', 'gray', 'elephant']",0
"['get', 'kill', 'yankee']",0
"['wife', 'great', 'marilyn', 'divorce', 'dimaggio', 'joe', 'reportedly', 'monroe', 'announce', 'beat', 'yankees']",0
"['season', 'yankees', 'yeah']",0
"['guy', 'away', 'flat', 'melky', 'giant', 'yankee', 'hit', 'yankees', 'give']",0
"['rely', 'playoff', 'yankee', 'long', 'mlb', 'ball', 'yankees']",0
"['strait', 'yank', 'choke', 'lose', 'remember']",0
"['position', 'playoff', 'yanks', 'sox', 'red', 'basement']",0
"['bitch', 'yas']",1
"['bitch', 'yas']",1
"['yass', 'bitch', 'yasss']",1
"['brown', 'bitches', 'yasss']",1
"['ice', 'amp', 'brownie', 'cream', 'yasss']",0
"['piece', 'shit', 'yay', 'redneck', 'sorrynotsorry']",1
"['jack', 'bitch', 'go', 'today', 'day', 'yayyyy']",1
"['yaz', 'bitch']",1
"['yea', 'hoe']",1
"['illiterate', 'skillet', 'bitch', 'hot', 'yea']",1
"['bitch', 'yea', 'live', 'fuckin', 'oscar', 'trash', 'grouch']",1
"['fuck', 'holler', 'road', 'white', 'go', 'try', 'hit', 'nigger', 'redneck', 'yea', 'stupid', 'car', 'alright', 'trash']",1
"['yea', 'feel', 'bitch', 'shit']",1
"['buddy', 'go', 'talk', 'yea', 'lot', 'nba', 'trash']",0
"['randy', 'nice', 'mind', 'white', 'change', 'hoe', 'yea']",1
"['yea', 'bad', 'hoe']",1
"['yea', 'bad', 'hoe']",1
"['ass', 'tokyo', 'bitch', 'yea', 'mike', 'referee']",1
"['yea', 'bitch', 'crazy']",1
"['like', 'dog', 'shaggy', 'dirty', 'bitch', 'yeaaa', 'yea', 'clean', 'harry', 'stay']",1
"['brown', 'waffle', 'exactly', 'color', 'chris', 'time', 'cone', 'nigga', 'definitely', 'song', 'feelin', 'yeah', 'bullshit', 'real']",1
"['gettin', 'today', 'weather', 'yeah', 'tell', 'pussy']",1
"['bitch', 'hot', 'pull', 'yeah', 'acne']",1
"['peace', 'blind', 'shit', 'bein', 'try', 'bitch', 'lol', 'yeah']",1
"['fuck', 'galaxy', 'water', 'shit', 'get', 'proof', 'bitch', 'cheerios', 'amp', 'yeah', 'fuckin', 'need', 'slidin']",1
"['yeah', 'bitch']",1
"['shit', 'day', 'bitch', 'hot', 'know', 'yeah']",1
"['yeah', 'hoe']",1
"['yeah', 'hoe']",1
"['yeah', 'hoe']",1
"['wrong', 'livin', 'bitch', 'right', 'dead', 'yeah']",1
"['fuck', 'actually', 'great', 'bitch', 'hilarious', 'yeah']",1
"['fire', 'cow', 'cracker', 'okay', 'pie', 'let', 'happen', 'yeah']",0
"['yeah', 'faggot', 'guy', 'right']",1
"['yeah', 'suppose', 'rude', 'trash']",0
"['fuck', 'london', 'shit', 'nfl', 'yeah', 'trash']",1
"['complete', 'stadium', 'letsgoyankees', 'sox', 'lead', 'yeah', 'red', 'yankees']",0
"['yeah', 'bad', 'hoe']",1
"['yeah', 'bitch']",1
"['eyebrow', 'clean', 'yeah', 'point', 'pussy']",1
"['bad', 'bitch', 'pass', 'yeah', 'hit']",1
"['fuck', 'shit', 'fuckfriendzone', 'annoying', 'bitch', 'yeah', 'play', 'wish', 'need', 'heart']",1
"['dumb', 'bitch', 'forget', 'call', 'yeah', 'mistake']",1
"['like', 'hear', 'swag', 'fag', 'nut', 'yeah', 'fucking']",1
"['yung', 'yee', 'waxx', 'boy', 'nicca', 'tell']",0
"['something', 'see', 'fat', 'hurt', 'yeen', 'nigga', 'bitch', 'imma', 'molly']",1
"['get', 'yeen', 'internet', 'porn', 'site', 'real', 'nicca', 'history']",1
"['fuckin', 'yeezus', 'trash']",1
"['can', 'bad', 'jacket', 'station', 'gas', 'yellow', 'trash']",0
"['text', 'good', 'fella', 'send', 'yep', 'nope', 'pussy']",1
"['trash', 'confirm', 'concert', 'night', 'source', 'yep', 'iggy']",0
"['tweet', 'bitch', 'yes', 'amp', 'beat', 'nah']",1
"['sex', 'bitch', 'rubber', 'love', 'yes', 'tell']",1
"['bitch', 'rich', 'love', 'yes', 'lie']",1
"['like', 'lip', 'time', 'bitch', 'black', 'jenner', 'lawd', 'kylie', 'yes', 'take', 'god', 'extra']",1
"['fuck', 'bitch', 'chillin', 'yes', 'live', 'gettin', 'tomorrow', 'suhh']",1
"['ugly', 'hair', 'blonde', 'bitch', 'shitty', 'yes', 'cut', 'skunk', 'platinum']",1
"['meet', 'go', 'hoe', 'hear', 'yes', 'tell']",1
"['month', 'niccas', 'record', 'get', 'season', 'yes', 'daryl', 'wait', 'premiere', 'michone']",1
"['fuck', 'hater', 'aretha', 'franklin', 'white', 'redneck', 'yes', 'absolutely', 'love', 'hairy', 'tendency', 'man']",1
"['buy', 'tell', 'favorite', 'yes', 'trash']",0
"['yessir', 'get', 'boy', 'comin', 'pack', 'know', 'fag', 'man']",1
"['yesterday', 'see', 'great', 'people', 'get', 'good', 'giraffe', 'easter420', 'high', 'lot', 'day', 'pussy']",1
"['yesterday', 'see', 'like', 'hair', 'woody', 'pecker', 'streak', 'red', 'yellow', 'wood', 'orange', 'comb']",0
"['loser', 'cripe', 'pussy', 'tag']",1
"['cunt', 'miss']",1
"['fuck', 'away', 'skip', 'let', 'peckerwood']",1
"['order', 'bitch', 'right', 'fucking']",1
"['bitch', 'fun']",1
"['fuck', 'like', 'bitch', 'summn', 'lookin', 'wana']",1
"['fuck', 'shit', 'time', 'wake', 'bitch', 'sleep', 'long', 'freak']",1
"['commitment', 'bitch']",1
"['ass', 'fuck', 'boss', 'bitch', 'need']",1
"['choosin', 'bitch', 'let']",1
"['choosin', 'bitch', 'letr']",1
"['choosin', 'bitch', 'let']",1
"[""let''r"", 'choosinh', 'bitch']",1
"['jet', 'bitch', 'gaggin', 'laggin']",1
"['bitch', 'car', 'wild', 'mile', 'pussy']",1
"['talkin', 'wat', 'bout', 'bitch', 'know']",1
"['like', 'mane', 'fine', 'gun', 'movie', 'bitch', 'range', 'cute']",1
"['come', 'crib', 'bitch', 'pass', 'dick', 'love']",1
"['throwbac', 'get', 'bitch', 'boof', 'pussy']",1
"['fuck', 'bitch', 'wanna', 'squad']",1
"['fuck', 'bitch', 'wanna', 'squad']",1
"['guy', 'reason', 'bitch', 'know', 'happen', 'stop', 'mean', 'little']",1
"['boyyy', 'jus', 'daddy', 'bitch', 'son']",1
"['fuck', 'firestone', 'guy', 'bitch', 'run', 'game', 'givin', 'cut', 'video', 'idea', 'commercial']",1
"['fuck', 'pat', 'bitch']",1
"['like', 'hoe', 'hunt', 'blood', 'tick']",1
"['mustache', 'fat', 'get', 'yass', 'bitch', 'homegirl', 'need']",1
"['like', 'flappy', 'self', 'evaluation', 'bird', 'probably', 'life', 'need']",0
"['main', 'bitch', 'hoe']",1
"['bitch', 'sayin', 'homegirls', 'bum', 'ooooostopflexingforigandtwitter']",1
"['shit', 'pussy']",1
"['shit', 'jake', 'state', 'farm', 'pussy']",1
"['scrapehouse', 'visit', 'pussy']",1
"['overrate', 'pussy']",1
"['feel', 'nigga', 'bitch', 'mcm', 'call', 'lie', 'usc', 'bob']",1
"['bullshitin', 'bitch', 'baltimore', 'lmao', 'teacher']",1
"['catch', 'tweet', 'lls', 'niggah', 'goodness']",1
"['catch', 'gaggle', 'store', 'get', 'bitch', 'try', 'run', 'clothe', 'macy']",1
"['figure', 'age', 'bitch', 'yoga']",1
"['fukd', 'yoh', 'night', 'high', 'brownie']",1
"['portsmouth', 'yost', 'white', 'big', 'county', 'yostknowsmost', 'nation', 'trash']",1
"['isis', 'football', 'islamnation', 'nigga', 'wifebeater', 'shout', 'faggot', 'radical', 'kiss']",1
"['grab', 'use', 'pocket', 'shake', 'people', 'watch', 'apple', 'stupid', 'ankle', 'rubes', 'need', 'iphone', 'money']",0
"['ass', 'bitch', 'realtalk', 'basic']",1
['bitch'],1
"['cause', 'pussy', 'dike', 'man']",1
"['cold', 'jacket', 'work', 'desk', 'faggot', 'office', 'bring']",1
"['know', 'hoe', 'errbody']",1
"['hoe', 'deal', 'fried', 'chicken', 'have']",1
"['eat', 'corn', 'hoe', 'candy']",1
"['ass', 'smile', 'hoe', 'bitch', 'cry', 'dick', 'pregnant', 'ride']",1
"['fstow', 'hoe', 'midnight']",1
"['gettin', 'like', 'drunk', 'hoe']",1
"['taxi', 'hoe', 'club']",1
['hoe'],1
"['ass', 'cuffin', 'get', 'nigga', 'bitch', 'hoe', 'lame']",1
"['dawg', 'pussy']",1
"['hoe', 'pussy']",1
"['fuck', 'like', 'get', 'fight', 'girl', 'life', 'faggot', 'real', 'man']",1
"['woulda', 'ass', 'hood', 'coulda', 'niggah', 'shoulda', 'ona', 'wish']",1
"['stupid', 'hoe']",1
"['class', 'world', 'hoe']",1
"['diploma', 'like', 'job', 'get', 'adult', 'bitch', 'act', 'parent', 'weed', 'need', 'money']",1
"['bitchin', 'bitch', 'lil']",1
"['bitchin', 'bitch', 'lil']",1
"['main', 'bitch', 'care', 'fucc']",1
"['word', 'piece', 'go', 'bitch', 'nothing', 'corner', 'slice', 'cheese']",1
"['bitch', 'squad', 'lil']",1
"['fuc', 'trynna', 'hoe', 'shoe']",1
"['come', 'name', 'rapper', 'say', 'try', 'think', 'cuz', 'kendrick', 'diss', 'retard']",0
"['buy', 'constant', 'low', 'goldfish', 'colored', 'stash', 'inspiration']",0
"['bitch', 'find']",1
"['see', 'like', 'shit', 'night', 'old', 'york', 'late', 'midget', 'tranny']",1
"['shit', 'stud', 'hoe', 'bbw', 'planet']",1
"['ull', 'ass', 'quick', 'bitch', 'smack', 'yuh']",1
"['ass', 'shit', 'boy', 'bitch', 'clutch', 'fag', 'lingo']",1
['bitch'],1
"['callemlikeiseeem', 'bitch']",1
['jiggaboo'],1
['retarded'],1
"['fake', 'go', 'bitch', 'blast', 'amp']",1
"['bout', 'bitch', 'damn', 'slutttt', 'god', 'arguin']",1
"['ask', ""i'mma"", 'bitch']",1
"['life', 'bitch', 'club', 'week']",1
['hoe'],1
"['like', 'cause', 'catch', 'pray', 'bitch', 'hit', 'better', 'eye', 'god']",1
"['everybody', 'watch', 'hoe', 'better', 'fuckin']",1
"['work', 'bitch', 'better']",1
"['bad', 'text', 'guess', 'bitch', 'hole', 'haha']",1
"['emojis', 'like', 'bitch', 'text']",1
"['fit', 'function', 'get', 'friend', 'wear', 'bitch', 'clean']",1
"['crazy', 'bitch']",1
"['stop', 'bitch', 'relate']",1
"['way', 'fuck', 'pineapple', 'shit', 'get', 'bitch', 'eat', 'gon', 'taste', 'idc', 'pussy']",1
"['sick', 'bitch']",1
"['bad', 'attention', 'nigga', 'bitch', 'hoe', 'entertain', 'kind']",1
"['sick', 'pair', 'wear', 'bitch', 'legging', 'know', 'fool', 'row', 'everyday', 'day']",1
"['life', 'need', 'bitch', 'bitter']",1
"['arrogant', 'spoilt', 'boil', 'bitch', 'try', 'blood', 'likely', 'flip', 'ohwell', 'nuts']",1
"['fuck', 'bitch', 'hoe', 'line', 'father', 'day', 'ask', 'outta']",1
"['love', 'hoe']",1
"['buy', 'bitch', 'find', 'bet', 'erythe', 'world', 'complain']",1
"['buy', 'bitch', 'etc']",1
"['buy', 'break', 'sweat', 'bitch', 'cry', 'life', 'stop', 'fucking']",1
"['thief', 'bitch', 'smdh']",1
"['total', 'bitch', 'expect']",1
"['word', 'league', 'guy', 'totally', 'cool', 'attach', 'negro']",0
"['fool', 'stand', 'cunt']",1
"['like', 'mad', 'people', 'hoe', 'act']",1
"['blame', 'kinda', 'attract', 'bitch', 'hoe', 'talk', 'asshole', 'have']",1
['bitch'],1
"['trust', 'niccas', 'shit', 'owe']",1
"['niccas', 'shit', 'owe', 'ion', 'trust']",1
"['fool', 'play', 'niggah']",1
"['chicago', 'bitch', 'new', 'york', 'past', 'detroit']",1
"['pedestal', 'pussy']",1
"['bitch', 'spell', 'patrick', 'trick', 'treat']",1
"['lady', 'treat', 'like', 'hoe']",1
"['mad', 'chick', 'get', 'bitch', 'pet', 'sneaky', 'cat', 'trust']",1
"['city', 'belong', 'bitch', 'tell']",1
"['view', 'libra', 'future', 'colored', 'glass', 'rise']",0
"['fuck', 'bitch', 'lemme']",1
"['deserve', 'bess', 'bitch', 'crown']",1
"['turn', 'hoe', 'different']",1
"['fuck', 'fat', 'say', 'bitch', 'yaself', 'show', 'retarded', 'shut']",1
"['bra', 'come', 'member', 'mcdonald', 'michael', 'say', 'know', 'brothers', 'doobie', 'tranny']",1
"['clown', 'bitch']",1
"['beer', 'drink', 'light', 'hahahahahahahahahahaha', 'pussy']",1
"['dumb', 'bitch', 'think', 'work', 'free']",1
"['estupid', 'like', 'understand', 'hard', 'bitch']",1
"['fuck', 'well', 'chick', 'dream', 'life', 'real', 'pussy']",1
"['piece', 'like', 'pussy', 'mind', 'money', 'man']",1
"['pharaoh', 'sex', 'sarcophagus', 'pussy']",1
"['stand', 'wake', 'randomly', 'bitch', 'stare']",1
"['lmfaaoo', 'neva', 'like', 'shit', 'comment', 'bitch', 'knowin', 'damn', 'vine', 'god']",1
"['see', 'bitch', 'image', 'look', 'google', 'eskimo', 'fine']",1
"['shit', 'listen', 'fag', 'hype', 'garbage']",1
"['fat', 'exercise', 'hoe', 'diet', 'need']",1
"['bitch', 'girl', 'wanna', 'cheat', 'nothing', 'follow', 'better', 'look', 'bunch']",1
"['fuck', 'mad', 'shit', 'nice', 'ape', 'try', 'wtf', 'haha', 'stay']",1
"['exactly', 'talk', 'pig', 'fag', 'woman', 'fucking']",1
"['buy', 'teddy', 'hate', 'bitch', 'girl', 'sleep', 'talk', 'bear', 'better', 'damn']",1
"['got', 'college', 'well', 'mad', 'cause', 'job', 'get', 'nigga', 'future', 'girl', 'leave', 'set', 'pussy']",1
"['got', 'way', 'near', 'findin', 'edit', 'keep', 'ago', 'catfishe', 'girl', 'bitch', 'stop', 'damn', 'week', 'needa']",1
"['shoot', 'pussy', 'tonight', 'hoe', 'head', 'nah', 'give', 'fucking']",1
"['month', 'confruse', 'get', 'bitch', 'follower', 'sheet', '15k', 'bed', 'voice']",1
"['get', 'vic', 'dyke']",1
"['get', 'titty', 'twerkin', 'hoe']",1
"['get', 'faggot']",1
"['get', 'dick', 'mouth', 'bitch']",1
"['get', 'niggas', 'bitch']",1
"['niggas', 'get', 'bitch', 'partynextdoor', 'lie']",1
"['get', 'nigga', 'disease', 'cure', 'pussy']",1
"['get', 'bad', 'bitch', 'trip']",1
"['liesss', 'get', 'bitch', 'wild', 'tellin']",1
"['get', 'dumb', 'block', 'hoe']",1
"['faggot', 'guy']",1
"['faggot', 'hate', 'football']",1
"['word', 'faggot', 'beat', 'pls', 'fucking']",1
"['friend', 'guilty', 'hoe', 'association', 'want']",1
"['hoe', 'fucking']",1
"['cause', 'see', 'shit', 'slip', 'get', 'friend', 'hoe', 'boyyyyyyyy', 'oml', 'real', 'burry']",1
"['surprise', 'hoe', 'pleasant']",1
"['complain', 'hoe']",1
"['ass', 'year', 'reason', 'hoe', 'single', 'everyday', 'stay']",1
"['hoe', 'think', 'naa', 'sayin', 'love', 'huh', 'cute']",1
"['steady', 'hoe', 'come']",1
"['twitter', 'hoe']",1
"['fuck', 'slittin', 'catch', 'tryin', 'bitch', 'work', 'throat', 'dude', 'cut', 'cheatin', 'head']",1
"['fuck', 'wit', 'friend', 'wanna', 'niggah']",1
"['salty', 'white', 'hoe', 'ugly']",1
"['get', 'bout', 'worry', 'girl', 'bitch', 'hit']",1
"['sick', 'bandwagon', 'shit', 'yellow', 'know', 'hear', 'fan', 'nfl', 'big', 'lol', 'hell', 'packer', 'black']",0
"['smile', 'bitch', 'know', 'crazy', 'upset']",1
"['buy', 'mad', 'throw', 'get', 'nigga', 'bitch', 'drink', 'find', 'know']",1
"['wcw', 'like', 'mad', 'bitch', 'know']",1
